Order ID,Order Date,Customer ID,Region,Category,Product Name,Quantity,Unit Price,Amount
ORD-01325,2025-05-31,C0216,Tokyo,Software,Security Tool,3,5157,15471
ORD-01326,2025-06-06,C0251,Tokyo,Furniture,Desk,3,27341,82023
ORD-01327,2025-03-04,C0023,Fukuoka,Books,Programming Book,2,29022,72555
ORD-01328,2025-09-04,C0173,Fukuoka,Books,Programming Book,10,15323,153230
ORD-01329,2025-09-01,C0236,Fukuoka,Books,Business Book,3,17040,51120
ORD-01330,2025-12-08,C0210,Fukuoka,Software,Security Tool,6,3426,25695
ORD-01331,2025-04-30,C0227,Nagoya,Software,Accounting App,9,2001,22511
ORD-01332,2025-11-27,C0159,Sapporo,Electronics,Mouse,1,19243,24053
ORD-01333,2025-11-27,C0278,Sapporo,Electronics,Keyboard,4,20773,103865
ORD-01334,2025-01-28,C0244,Sapporo,Books,Design Book,4,25094,100376
ORD-01335,2025-01-10,C0106,Osaka,Electronics,Mouse,1,9509,9509
ORD-01336,2025-12-28,C0274,Sapporo,Books,Programming Book,2,26941,67352
ORD-01337,2025-06-14,C0012,Nagoya,Software,Design Tool,1,16604,16604
ORD-01338,2025-08-12,C0271,Nagoya,Office Supplies,Copy Paper,1,28668,24367
ORD-01339,2025-07-15,C0278,Osaka,Furniture,Desk,2,3754,6381
ORD-01340,2025-05-27,C0046,Osaka,Office Supplies,Pen Set,5,25675,128375
ORD-01341,2025-06-07,C0167,Osaka,Software,Design Tool,3,2430,7290
ORD-01342,2025-01-14,C0164,Osaka,Electronics,Monitor,7,3735,26145
ORD-01343,2025-07-31,C0062,Tokyo,Furniture,Office Chair,7,27623,164356
ORD-01344,2025-04-14,C0259,Fukuoka,Office Supplies,Pen Set,8,17166,171660
ORD-01345,2025-02-28,C0284,Fukuoka,Furniture,Desk,6,15731,94386
ORD-01346,2025-02-03,C0120,Tokyo,Software,Security Tool,7,21259,148813
ORD-01347,2025-05-18,C0285,Osaka,Books,Design Book,2,8571,17142
ORD-01348,2025-06-05,C0257,Osaka,Books,Programming Book,8,3249,25992
ORD-01349,2025-03-14,C0126,Sapporo,Furniture,Bookshelf,3,26125,97968
ORD-01350,2025-08-05,C0238,Sapporo,Books,Programming Book,1,532,452
ORD-01351,2025-05-29,C0140,Sapporo,Office Supplies,Notebook,1,16300,16300
ORD-01352,2025-05-09,C0262,Nagoya,Software,Accounting App,4,19674,78696
ORD-01353,2025-01-24,C0203,Tokyo,Office Supplies,Notebook,5,3439,17195
ORD-01354,2025-03-13,C0259,Nagoya,Books,Programming Book,7,7409,64828
ORD-01355,2025-12-16,C0232,Nagoya,Furniture,Bookshelf,5,25164,157275
ORD-01356,2025-05-06,C0169,Tokyo,Furniture,Office Chair,4,15566,62264
ORD-01357,2025-12-21,C0003,Tokyo,Office Supplies,Notebook,10,16114,201425
ORD-01358,2025-12-11,C0251,Fukuoka,Office Supplies,Copy Paper,9,29836,335655
ORD-01359,2025-10-03,C0228,Tokyo,Electronics,Keyboard,9,1514,13626
ORD-01360,2025-06-30,C0091,Tokyo,Software,Design Tool,6,13173,79038
ORD-01361,2025-03-05,C0005,Osaka,Software,Accounting App,4,15067,75335
ORD-01362,2025-01-11,C0047,Sapporo,Furniture,Bookshelf,6,6775,40650
ORD-01363,2025-11-17,C0253,Nagoya,Furniture,Bookshelf,4,8176,40880
ORD-01364,2025-01-19,C0004,Osaka,Furniture,Office Chair,10,7351,73510
ORD-01365,2025-11-23,C0257,Fukuoka,Software,Security Tool,5,19148,119675
ORD-01366,2025-03-29,C0290,Osaka,Books,Business Book,10,22525,281562
ORD-01367,2025-02-03,C0133,Sapporo,Books,Business Book,2,4675,9350
ORD-01368,2025-04-27,C0012,Sapporo,Books,Design Book,5,6786,42412
ORD-01369,2025-11-11,C0233,Tokyo,Furniture,Bookshelf,9,29437,331166
ORD-01370,2025-08-07,C0209,Nagoya,Electronics,Monitor,7,28167,167593
ORD-01371,2025-03-04,C0265,Tokyo,Books,Programming Book,8,12344,123440
ORD-01372,2025-04-25,C0230,Nagoya,Electronics,Monitor,7,17946,157027
ORD-01373,2025-01-03,C0293,Tokyo,Software,Security Tool,6,3180,19080
ORD-01374,2025-04-26,C0085,Nagoya,Software,Security Tool,4,6951,34755
ORD-01375,2025-06-09,C0222,Tokyo,Electronics,Keyboard,1,16227,16227
ORD-01376,2025-10-31,C0243,Osaka,Furniture,Office Chair,4,4033,16132
ORD-01377,2025-06-24,C0122,Tokyo,Electronics,Monitor,9,26521,238689
ORD-01378,2025-11-04,C0229,Sapporo,Books,Programming Book,2,20991,52477
ORD-01379,2025-03-05,C0161,Tokyo,Electronics,Keyboard,1,12866,16082
ORD-01380,2025-03-07,C0222,Tokyo,Electronics,Webcam,1,10378,12972
ORD-01381,2025-02-22,C0196,Fukuoka,Electronics,Keyboard,5,28350,141750
ORD-01382,2025-02-19,C0006,Fukuoka,Books,Programming Book,4,28830,115320
ORD-01383,2025-07-16,C0052,Nagoya,Software,Accounting App,10,20790,176715
ORD-01384,2025-11-30,C0099,Tokyo,Electronics,Webcam,9,11254,126607
ORD-01385,2025-02-22,C0100,Sapporo,Electronics,Keyboard,10,26367,263670
ORD-01386,2025-03-06,C0247,Sapporo,Books,Programming Book,6,14295,107212
ORD-01387,2025-08-16,C0023,Tokyo,Office Supplies,Pen Set,3,26616,67870
ORD-01388,2025-03-07,C0184,Nagoya,Furniture,Bookshelf,7,17314,151497
ORD-01389,2025-10-26,C0159,Sapporo,Books,Business Book,3,15885,47655
ORD-01390,2025-06-25,C0075,Tokyo,Furniture,Office Chair,1,17463,17463
ORD-01391,2025-05-02,C0177,Osaka,Books,Design Book,1,14330,14330
ORD-01392,2025-04-13,C0244,Fukuoka,Office Supplies,Notebook,6,6704,50280
ORD-01393,2025-11-04,C0154,Fukuoka,Furniture,Bookshelf,10,11498,143725
ORD-01394,2025-06-18,C0022,Fukuoka,Office Supplies,Notebook,8,29208,233664
ORD-01395,2025-04-23,C0110,Osaka,Electronics,Mouse,4,15787,78935
ORD-01396,2025-09-04,C0205,Osaka,Furniture,Bookshelf,7,7227,50589
ORD-01397,2025-01-04,C0016,Sapporo,Furniture,Desk,2,12227,24454
ORD-01398,2025-02-28,C0300,Nagoya,Office Supplies,File Folder,8,6870,54960
ORD-01399,2025-01-23,C0090,Osaka,Electronics,Mouse,4,9809,39236
ORD-01400,2025-05-15,C0092,Osaka,Office Supplies,File Folder,9,8559,77031
ORD-01401,2025-01-12,C0071,Fukuoka,Office Supplies,File Folder,2,1187,2374
ORD-01402,2025-12-02,C0234,Osaka,Electronics,Monitor,4,10496,52480
ORD-01403,2025-07-09,C0223,Tokyo,Furniture,Bookshelf,3,17766,45303
ORD-01404,2025-03-02,C0273,Fukuoka,Office Supplies,Pen Set,4,6781,33905
ORD-01405,2025-12-22,C0126,Tokyo,Furniture,Office Chair,10,14575,182187
ORD-01406,2025-11-12,C0077,Nagoya,Books,Business Book,9,10139,114063
ORD-01407,2025-05-07,C0261,Sapporo,Electronics,Monitor,3,28402,85206
ORD-01408,2025-09-08,C0034,Osaka,Office Supplies,Notebook,8,26419,211352
ORD-01409,2025-09-18,C0256,Sapporo,Software,Design Tool,9,12763,114867
ORD-01410,2025-08-26,C0248,Fukuoka,Office Supplies,File Folder,6,17718,90361
ORD-01411,2025-08-31,C0299,Tokyo,Furniture,Bookshelf,7,21409,127383
ORD-01412,2025-04-17,C0121,Fukuoka,Office Supplies,Pen Set,8,28784,287840
ORD-01413,2025-04-22,C0081,Nagoya,Furniture,Office Chair,7,19222,168192
ORD-01414,2025-05-11,C0044,Nagoya,Books,Business Book,3,25129,75387
ORD-01415,2025-08-16,C0022,Fukuoka,Books,Programming Book,4,19635,66759
ORD-01416,2025-09-20,C0240,Fukuoka,Books,Programming Book,7,15283,106981
ORD-01417,2025-07-29,C0196,Tokyo,Furniture,Office Chair,6,9446,48174
ORD-01418,2025-04-02,C0039,Nagoya,Software,Security Tool,5,21646,135287
ORD-01419,2025-02-12,C0041,Nagoya,Furniture,Bookshelf,9,18412,165708
ORD-01420,2025-04-27,C0020,Sapporo,Electronics,Keyboard,2,12304,30760
ORD-01421,2025-04-13,C0155,Nagoya,Furniture,Desk,6,8692,65190
ORD-01422,2025-04-08,C0005,Nagoya,Books,Business Book,9,9056,101880
ORD-01423,2025-05-25,C0297,Tokyo,Furniture,Office Chair,7,27430,192010
ORD-01424,2025-08-30,C0117,Osaka,Books,Business Book,7,7957,47344
ORD-01425,2025-08-31,C0044,Nagoya,Office Supplies,Copy Paper,8,11662,79301
ORD-01426,2025-04-07,C0225,Fukuoka,Software,Design Tool,7,7367,64461
ORD-01427,2025-10-13,C0066,Nagoya,Electronics,Monitor,3,19423,58269
ORD-01428,2025-01-05,C0116,Fukuoka,Software,Design Tool,6,11635,69810
ORD-01429,2025-08-06,C0167,Sapporo,Software,Design Tool,9,10318,78932
ORD-01430,2025-01-12,C0170,Sapporo,Books,Business Book,3,5536,16608
ORD-01431,2025-11-19,C0201,Fukuoka,Books,Design Book,10,28908,361350
ORD-01432,2025-04-15,C0097,Fukuoka,Software,Security Tool,9,13162,148072
ORD-01433,2025-02-25,C0156,Tokyo,Furniture,Bookshelf,8,21438,171504
ORD-01434,2025-03-29,C0251,Tokyo,Electronics,Mouse,1,27581,34476
ORD-01435,2025-04-06,C0106,Osaka,Office Supplies,Notebook,7,9800,85750
ORD-01436,2025-05-30,C0189,Sapporo,Books,Business Book,8,2382,19056
ORD-01437,2025-01-06,C0081,Tokyo,Office Supplies,File Folder,7,13315,93205
ORD-01438,2025-03-08,C0036,Fukuoka,Books,Programming Book,8,24851,248510
ORD-01439,2025-04-16,C0244,Osaka,Office Supplies,Pen Set,5,14662,91637
ORD-01440,2025-11-06,C0258,Fukuoka,Books,Programming Book,10,7151,89387
ORD-01441,2025-05-22,C0033,Fukuoka,Office Supplies,Notebook,3,15105,45315
ORD-01442,2025-11-06,C0252,Fukuoka,Office Supplies,File Folder,10,29310,366375
ORD-01443,2025-08-25,C0234,Nagoya,Books,Business Book,2,9934,16887
ORD-01444,2025-12-25,C0090,Fukuoka,Furniture,Office Chair,10,27482,343525
ORD-01445,2025-05-08,C0094,Sapporo,Office Supplies,Copy Paper,8,13104,104832
ORD-01446,2025-02-18,C0081,Nagoya,Software,Design Tool,1,8354,8354
ORD-01447,2025-11-18,C0112,Fukuoka,Books,Programming Book,2,23373,58432
ORD-01448,2025-07-30,C0054,Sapporo,Books,Business Book,6,3007,15335
ORD-01449,2025-06-16,C0107,Sapporo,Software,Accounting App,3,8782,26346
ORD-01450,2025-01-23,C0237,Fukuoka,Software,Security Tool,2,21434,42868
ORD-01451,2025-06-25,C0006,Nagoya,Software,Security Tool,7,1737,12159
ORD-01452,2025-02-28,C0237,Tokyo,Office Supplies,File Folder,8,16384,131072
ORD-01453,2025-02-12,C0225,Osaka,Books,Design Book,4,23882,95528
ORD-01454,2025-08-30,C0010,Sapporo,Furniture,Desk,3,27975,71336
ORD-01455,2025-02-21,C0201,Osaka,Office Supplies,File Folder,2,18019,36038
ORD-01456,2025-02-09,C0184,Osaka,Electronics,Monitor,3,14939,44817
ORD-01457,2025-04-21,C0025,Sapporo,Electronics,Mouse,8,23330,233300
ORD-01458,2025-11-25,C0027,Sapporo,Electronics,Webcam,5,15048,94050
ORD-01459,2025-01-03,C0192,Osaka,Electronics,Webcam,4,8682,34728
ORD-01460,2025-04-13,C0008,Nagoya,Electronics,Keyboard,7,1415,12381
ORD-01461,2025-04-09,C0086,Osaka,Electronics,Mouse,2,26613,66532
ORD-01462,2025-01-23,C0168,Nagoya,Software,Design Tool,2,27226,54452
ORD-01463,2025-10-15,C0220,Tokyo,Office Supplies,Pen Set,9,13445,121005
ORD-01464,2025-04-29,C0089,Tokyo,Office Supplies,Notebook,6,11096,83220
ORD-01465,2025-07-25,C0235,Osaka,Furniture,Desk,7,7471,44452
ORD-01466,2025-02-03,C0023,Tokyo,Furniture,Bookshelf,10,12590,125900
ORD-01467,2025-04-22,C0053,Sapporo,Software,Accounting App,10,16870,210875
ORD-01468,2025-10-19,C0167,Fukuoka,Office Supplies,File Folder,2,20156,40312
ORD-01469,2025-12-14,C0163,Fukuoka,Office Supplies,File Folder,3,21319,79946
ORD-01470,2025-02-04,C0230,Fukuoka,Furniture,Desk,10,19670,196700
ORD-01471,2025-09-19,C0064,Nagoya,Office Supplies,Notebook,4,1195,4780
ORD-01472,2025-05-02,C0031,Osaka,Software,Security Tool,10,3101,31010
ORD-01473,2025-07-11,C0193,Osaka,Software,Accounting App,4,5469,18594
ORD-01474,2025-11-25,C0169,Osaka,Electronics,Mouse,10,15040,188000
ORD-01475,2025-05-23,C0213,Nagoya,Furniture,Bookshelf,1,17567,17567
ORD-01476,2025-01-13,C0106,Sapporo,Office Supplies,File Folder,6,8438,50628
ORD-01477,2025-01-28,C0196,Sapporo,Office Supplies,Pen Set,10,29096,290960
ORD-01478,2025-06-14,C0252,Tokyo,Office Supplies,Copy Paper,1,2617,2617
ORD-01479,2025-04-09,C0047,Osaka,Electronics,Mouse,4,4614,23070
ORD-01480,2025-10-31,C0041,Fukuoka,Books,Business Book,4,17127,68508
ORD-01481,2025-08-28,C0218,Osaka,Furniture,Desk,4,8525,28985
ORD-01482,2025-11-07,C0230,Osaka,Office Supplies,File Folder,5,19388,121175
ORD-01483,2025-05-20,C0194,Osaka,Software,Security Tool,6,13549,81294
ORD-01484,2025-08-30,C0222,Osaka,Software,Accounting App,9,20468,156580
ORD-01485,2025-09-04,C0043,Nagoya,Electronics,Webcam,7,28485,199395
ORD-01486,2025-11-01,C0090,Nagoya,Books,Business Book,9,24310,273487
ORD-01487,2025-07-14,C0193,Sapporo,Software,Accounting App,8,9780,66504
ORD-01488,2025-11-07,C0241,Osaka,Software,Security Tool,6,4977,37327
ORD-01489,2025-03-21,C0257,Nagoya,Office Supplies,Notebook,1,28734,35917
ORD-01490,2025-09-09,C0192,Fukuoka,Software,Accounting App,7,24820,173740
ORD-01491,2025-09-08,C0210,Tokyo,Furniture,Bookshelf,10,2834,28340
ORD-01492,2025-03-05,C0224,Nagoya,Software,Design Tool,3,6864,25740
ORD-01493,2025-06-28,C0189,Tokyo,Books,Design Book,8,21307,170456
ORD-01494,2025-11-30,C0245,Tokyo,Software,Accounting App,4,8441,42205
ORD-01495,2025-07-05,C0234,Osaka,Electronics,Mouse,5,20338,86436
ORD-01496,2025-05-11,C0048,Fukuoka,Office Supplies,Pen Set,1,4325,4325
ORD-01497,2025-07-23,C0217,Osaka,Books,Business Book,9,6687,51155
ORD-01498,2025-08-07,C0273,Fukuoka,Furniture,Bookshelf,5,16905,71846
ORD-01499,2025-10-28,C0046,Tokyo,Furniture,Bookshelf,7,25156,176092
ORD-01500,2025-11-22,C0108,Fukuoka,Books,Programming Book,3,9315,34931
ORD-01501,2025-12-24,C0252,Tokyo,Furniture,Desk,3,27251,102191
ORD-01502,2025-02-19,C0148,Fukuoka,Electronics,Webcam,9,14159,127431
ORD-01503,2025-03-29,C0069,Osaka,Office Supplies,File Folder,3,23570,88387
ORD-01504,2025-09-07,C0109,Osaka,Office Supplies,Notebook,8,19082,152656
ORD-01505,2025-04-13,C0210,Fukuoka,Electronics,Mouse,4,8998,44990
ORD-01506,2025-11-17,C0151,Tokyo,Books,Business Book,3,3115,11681
ORD-01507,2025-07-13,C0016,Sapporo,Electronics,Monitor,2,11711,19908
ORD-01508,2025-05-01,C0032,Nagoya,Software,Accounting App,2,811,1622
ORD-01509,2025-01-04,C0268,Tokyo,Books,Business Book,2,7416,14832
ORD-01510,2025-07-12,C0243,Nagoya,Books,Design Book,5,16422,69793
ORD-01511,2025-11-06,C0176,Nagoya,Software,Accounting App,6,22843,171322
ORD-01512,2025-05-03,C0030,Nagoya,Furniture,Bookshelf,7,12900,90300
ORD-01513,2025-06-19,C0206,Osaka,Electronics,Keyboard,8,29025,232200
ORD-01514,2025-01-14,C0128,Nagoya,Books,Business Book,9,9657,86913
ORD-01515,2025-08-20,C0212,Osaka,Books,Design Book,8,17372,118129
ORD-01516,2025-01-02,C0024,Nagoya,Furniture,Desk,6,29120,174720
ORD-01517,2025-12-14,C0205,Sapporo,Software,Security Tool,10,16377,204712
ORD-01518,2025-02-11,C0052,Fukuoka,Furniture,Office Chair,8,22072,176576
ORD-01519,2025-05-31,C0267,Sapporo,Books,Business Book,3,29003,87009
ORD-01520,2025-09-16,C0045,Nagoya,Electronics,Mouse,8,26610,212880
ORD-01521,2025-12-11,C0229,Tokyo,Books,Programming Book,3,29873,112023
ORD-01522,2025-09-04,C0088,Tokyo,Books,Business Book,4,7435,29740
ORD-01523,2025-02-24,C0168,Fukuoka,Software,Design Tool,1,5750,5750
ORD-01524,2025-05-24,C0064,Osaka,Office Supplies,File Folder,8,29909,239272
ORD-01525,2025-10-01,C0115,Sapporo,Software,Security Tool,6,29071,174426
ORD-01526,2025-11-04,C0196,Sapporo,Electronics,Monitor,7,24009,210078
ORD-01527,2025-08-12,C0149,Tokyo,Office Supplies,Pen Set,5,4290,18232
ORD-01528,2025-02-27,C0060,Sapporo,Electronics,Monitor,10,6665,66650
ORD-01529,2025-07-08,C0001,Nagoya,Office Supplies,File Folder,7,19404,115453
ORD-01530,2025-02-01,C0199,Fukuoka,Books,Design Book,4,28258,113032
ORD-01531,2025-06-13,C0114,Tokyo,Furniture,Bookshelf,3,17531,52593
ORD-01532,2025-07-22,C0152,Osaka,Electronics,Webcam,6,5241,26729
ORD-01533,2025-09-13,C0075,Tokyo,Software,Security Tool,10,9786,97860
ORD-01534,2025-11-03,C0064,Nagoya,Furniture,Office Chair,9,23064,259470
ORD-01535,2025-12-28,C0150,Fukuoka,Books,Programming Book,4,16720,83600
ORD-01536,2025-01-31,C0116,Tokyo,Furniture,Desk,4,28289,113156
ORD-01537,2025-04-02,C0082,Tokyo,Software,Design Tool,7,10300,90125
ORD-01538,2025-10-08,C0243,Nagoya,Software,Accounting App,7,22713,158991
ORD-01539,2025-07-20,C0145,Nagoya,Software,Security Tool,9,24314,186002
ORD-01540,2025-12-23,C0166,Sapporo,Office Supplies,Copy Paper,2,4789,11972
ORD-01541,2025-01-28,C0071,Fukuoka,Furniture,Office Chair,3,19412,58236
ORD-01542,2025-12-23,C0112,Osaka,Software,Accounting App,3,7373,27648
ORD-01543,2025-11-30,C0076,Fukuoka,Electronics,Monitor,10,3840,48000
ORD-01544,2025-08-07,C0243,Osaka,Office Supplies,Notebook,2,12151,20656
ORD-01545,2025-01-27,C0077,Fukuoka,Electronics,Monitor,10,14715,147150
ORD-01546,2025-05-06,C0251,Nagoya,Electronics,Keyboard,4,13497,53988
ORD-01547,2025-12-19,C0046,Fukuoka,Books,Business Book,7,25923,226826
ORD-01548,2025-11-29,C0006,Tokyo,Software,Accounting App,8,12536,125360
ORD-01549,2025-03-01,C0261,Osaka,Electronics,Keyboard,8,21517,215170
ORD-01550,2025-01-12,C0141,Tokyo,Books,Design Book,10,16212,162120
ORD-01551,2025-10-31,C0223,Nagoya,Office Supplies,Copy Paper,8,21622,172976
ORD-01552,2025-10-20,C0276,Osaka,Office Supplies,Notebook,6,2580,15480
ORD-01553,2025-07-27,C0275,Sapporo,Electronics,Webcam,9,27286,208737
ORD-01554,2025-09-08,C0061,Osaka,Electronics,Keyboard,4,22080,88320
ORD-01555,2025-11-03,C0161,Tokyo,Office Supplies,Notebook,9,15154,170482
ORD-01556,2025-01-21,C0288,Nagoya,Office Supplies,Pen Set,3,3377,10131
ORD-01557,2025-01-18,C0187,Sapporo,Electronics,Keyboard,9,10283,92547
ORD-01558,2025-03-29,C0154,Tokyo,Software,Design Tool,1,8637,10796
ORD-01559,2025-09-23,C0072,Sapporo,Furniture,Bookshelf,9,15079,135711
ORD-01560,2025-09-09,C0276,Sapporo,Furniture,Bookshelf,6,20363,122178
ORD-01561,2025-04-18,C0097,Osaka,Electronics,Keyboard,4,1703,8515
ORD-01562,2025-06-03,C0111,Sapporo,Office Supplies,Pen Set,10,18590,185900
ORD-01563,2025-07-03,C0039,Sapporo,Furniture,Desk,10,14328,121788
ORD-01564,2025-05-11,C0234,Tokyo,Furniture,Office Chair,3,13609,40827
ORD-01565,2025-05-11,C0105,Tokyo,Software,Design Tool,3,18060,54180
ORD-01566,2025-11-19,C0191,Sapporo,Furniture,Bookshelf,4,23910,119550
ORD-01567,2025-12-03,C0079,Nagoya,Books,Design Book,3,14252,53445
ORD-01568,2025-08-11,C0040,Nagoya,Software,Security Tool,10,8610,73185
ORD-01569,2025-03-05,C0034,Nagoya,Books,Business Book,9,13829,155576
ORD-01570,2025-11-24,C0140,Osaka,Electronics,Monitor,6,25995,194962
ORD-01571,2025-04-26,C0114,Fukuoka,Furniture,Desk,2,12858,32145
ORD-01572,2025-02-23,C0157,Sapporo,Electronics,Mouse,9,24365,219285
ORD-01573,2025-09-08,C0145,Sapporo,Electronics,Monitor,10,28857,288570
ORD-01574,2025-05-19,C0163,Fukuoka,Books,Business Book,1,6095,6095
ORD-01575,2025-04-03,C0207,Fukuoka,Furniture,Bookshelf,9,18577,208991
ORD-01576,2025-10-31,C0263,Osaka,Office Supplies,File Folder,1,23000,23000
ORD-01577,2025-12-03,C0137,Tokyo,Office Supplies,Pen Set,7,19097,167098
ORD-01578,2025-11-24,C0215,Fukuoka,Furniture,Bookshelf,4,22723,113615
ORD-01579,2025-04-04,C0147,Nagoya,Software,Accounting App,8,16957,169570
ORD-01580,2025-08-08,C0045,Nagoya,Books,Design Book,4,10500,35700
ORD-01581,2025-07-28,C0123,Tokyo,Furniture,Desk,2,3013,5122
ORD-01582,2025-03-26,C0147,Sapporo,Books,Business Book,2,24860,62150
ORD-01583,2025-09-10,C0070,Fukuoka,Electronics,Webcam,9,24446,220014
ORD-01584,2025-09-12,C0064,Fukuoka,Books,Design Book,9,23368,210312
ORD-01585,2025-01-08,C0218,Sapporo,Books,Business Book,1,23901,23901
ORD-01586,2025-06-26,C0087,Sapporo,Office Supplies,Notebook,10,15201,152010
ORD-01587,2025-04-26,C0069,Sapporo,Office Supplies,Notebook,6,28005,210037
ORD-01588,2025-06-30,C0088,Nagoya,Electronics,Webcam,8,12922,103376
ORD-01589,2025-02-27,C0277,Tokyo,Furniture,Bookshelf,4,27754,111016
ORD-01590,2025-05-29,C0110,Tokyo,Furniture,Office Chair,5,9175,45875
ORD-01591,2025-11-20,C0264,Tokyo,Books,Programming Book,4,10488,52440
ORD-01592,2025-08-26,C0004,Sapporo,Books,Programming Book,1,12157,10333
ORD-01593,2025-08-24,C0003,Nagoya,Furniture,Office Chair,6,4011,20456
ORD-01594,2025-04-06,C0221,Fukuoka,Software,Accounting App,1,3820,4775
ORD-01595,2025-04-12,C0250,Tokyo,Electronics,Mouse,7,4558,39882
ORD-01596,2025-03-21,C0192,Nagoya,Furniture,Desk,8,13455,134550
ORD-01597,2025-07-06,C0138,Tokyo,Software,Security Tool,9,27092,207253
ORD-01598,2025-08-13,C0223,Tokyo,Software,Security Tool,3,12091,30832
ORD-01599,2025-07-03,C0021,Osaka,Office Supplies,Notebook,4,9835,33439
ORD-01600,2025-07-22,C0083,Osaka,Software,Design Tool,6,1535,7828
ORD-01601,2025-09-03,C0282,Fukuoka,Furniture,Desk,7,16525,115675
ORD-01602,2025-12-16,C0200,Osaka,Office Supplies,File Folder,7,16944,148260
ORD-01603,2025-02-26,C0177,Sapporo,Electronics,Keyboard,3,5596,16788
ORD-01604,2025-01-07,C0005,Fukuoka,Office Supplies,Notebook,6,14579,87474
ORD-01605,2025-09-03,C0220,Osaka,Furniture,Office Chair,8,3207,25656
ORD-01606,2025-11-13,C0059,Nagoya,Office Supplies,Pen Set,4,9712,48560
ORD-01607,2025-12-25,C0053,Sapporo,Office Supplies,Copy Paper,4,16028,80140
ORD-01608,2025-11-09,C0077,Osaka,Office Supplies,Pen Set,10,21108,263850
ORD-01609,2025-03-03,C0099,Osaka,Office Supplies,Copy Paper,1,9473,11841
ORD-01610,2025-08-07,C0027,Fukuoka,Electronics,Mouse,2,28823,48999
ORD-01611,2025-07-28,C0173,Fukuoka,Books,Programming Book,4,7767,26407
ORD-01612,2025-09-03,C0057,Nagoya,Electronics,Webcam,1,10470,10470
ORD-01613,2025-07-06,C0164,Tokyo,Furniture,Office Chair,7,8592,51122
ORD-01614,2025-04-04,C0165,Osaka,Electronics,Keyboard,1,22140,27675
ORD-01615,2025-05-27,C0221,Osaka,Software,Accounting App,10,3801,38010
ORD-01616,2025-05-10,C0058,Tokyo,Software,Accounting App,6,10473,62838
ORD-01617,2025-12-09,C0186,Sapporo,Electronics,Mouse,6,12315,92362
ORD-01618,2025-09-28,C0142,Osaka,Books,Programming Book,4,21807,87228
ORD-01619,2025-10-27,C0062,Tokyo,Software,Security Tool,2,4775,9550
ORD-01620,2025-10-28,C0039,Sapporo,Office Supplies,Pen Set,8,3732,29856
ORD-01621,2025-11-13,C0104,Sapporo,Furniture,Office Chair,8,25436,254360
ORD-01622,2025-03-20,C0282,Nagoya,Electronics,Mouse,4,14203,71015
ORD-01623,2025-10-14,C0061,Fukuoka,Furniture,Office Chair,8,21139,169112
ORD-01624,2025-02-04,C0012,Osaka,Software,Accounting App,9,17010,153090
ORD-01625,2025-11-03,C0024,Sapporo,Furniture,Bookshelf,3,9991,37466
ORD-01626,2025-02-01,C0273,Sapporo,Office Supplies,Copy Paper,8,22936,183488
ORD-01627,2025-02-08,C0288,Fukuoka,Office Supplies,Copy Paper,9,13087,117783
ORD-01628,2025-07-25,C0002,Osaka,Books,Programming Book,4,6531,22205
ORD-01629,2025-10-20,C0258,Sapporo,Office Supplies,Notebook,9,15423,138807
ORD-01630,2025-05-13,C0138,Sapporo,Furniture,Desk,5,23708,118540
ORD-01631,2025-03-02,C0122,Nagoya,Office Supplies,Pen Set,1,17983,22478
ORD-01632,2025-01-21,C0027,Osaka,Office Supplies,File Folder,3,9361,28083
ORD-01633,2025-04-18,C0178,Sapporo,Books,Business Book,1,21754,27192
ORD-01634,2025-07-08,C0069,Fukuoka,Furniture,Desk,9,9152,70012
ORD-01635,2025-11-10,C0006,Nagoya,Furniture,Office Chair,1,21011,26263
ORD-01636,2025-04-23,C0276,Sapporo,Furniture,Desk,5,1012,6325
ORD-01637,2025-02-24,C0283,Osaka,Software,Design Tool,5,29009,145045
ORD-01638,2025-08-15,C0298,Fukuoka,Office Supplies,File Folder,5,7182,30523
ORD-01639,2025-03-21,C0076,Fukuoka,Software,Security Tool,7,12579,110066
ORD-01640,2025-02-17,C0091,Osaka,Software,Security Tool,8,6562,52496
ORD-01641,2025-10-19,C0145,Tokyo,Software,Design Tool,3,21719,65157
ORD-01642,2025-06-08,C0097,Tokyo,Office Supplies,Pen Set,7,23023,161161
ORD-01643,2025-03-15,C0207,Tokyo,Electronics,Webcam,4,15410,77050
ORD-01644,2025-09-27,C0194,Fukuoka,Office Supplies,Notebook,10,3767,37670
ORD-01645,2025-01-11,C0128,Tokyo,Electronics,Keyboard,1,4831,4831
ORD-01646,2025-05-18,C0055,Sapporo,Office Supplies,Notebook,1,26441,26441
ORD-01647,2025-06-23,C0289,Fukuoka,Electronics,Mouse,3,16242,48726
ORD-01648,2025-03-25,C0125,Tokyo,Furniture,Office Chair,8,5563,55630
ORD-01649,2025-10-06,C0011,Tokyo,Furniture,Bookshelf,9,4532,40788
ORD-01650,2025-02-22,C0213,Osaka,Books,Programming Book,2,17262,34524
ORD-01651,2025-01-01,C0198,Osaka,Office Supplies,Notebook,4,14496,57984
ORD-01652,2025-06-30,C0058,Fukuoka,Furniture,Desk,7,23003,161021
ORD-01653,2025-03-28,C0183,Tokyo,Electronics,Mouse,2,9734,24335
ORD-01654,2025-11-12,C0023,Sapporo,Furniture,Desk,6,3278,24585
